Id;Nombre;Breve resumen;Descripción;URL de la imagen;Temas;Determinantes;Sexo;Edad;Creador;Dirección;Código Postal;Latitud;Longitud;Población;Tipo;Municipio;Provincia;Comunidad;País;Contacto;Correo electrónico;Teléfono;Entidad participante/colaboradora/promotora;Temporalidad;Fecha de creación;Fecha de caducidad;Otros detalles sobre la población a la que va dirigida la actividad;Página web;Twitter;Facebook;Situación actual;Red;Validada
10245;"Paseo Saludable Red Local de Salud JudimendiSalud";"Paseo semanal de 1,5 h de duración en el entorno del barrio de Judimendi de Vitoria-Gasteiz. Todos los martes a las 16:30h en la puerta de la parroquia San Juan de Judimendi.";"
Iniciativa
semanal surgida de un primer paseo organizado el 17 de abril de 2018 a partir
de una colaboraci&oacute;n de varios agentes implicados en el barrio de JUDIMENDI en
la actividad SUGAR PASEO KULTUR FEST en el &aacute;mbito de la semana cultural
SUGARFEST. Desde entonces se han organizado paseos saludables semanales de 1,5
h de duraci&oacute;n, guiados por personas que colaboran en la Red Local de Salud JudimendiSalud, con el fin de realizar actividad
f&iacute;sica de paseo, conocernos y proponer iniciativas. Una vez al mes el paseo se
convierte en un PASEO ESPECIAL cuyo
objeto es conocer distintos recursos del barrio y su entorno, fomentar la
cultura mediante peque&ntilde;as charlas y presentaciones, y establecer relaciones
interpersonales. La actividad se realiza todos los martes y parte a las 16:30 h
de la puerta de la parroquia San Juan de Judimendi, EXCEPTO los meses de julio y agosto, y festivos.
";"https://activosdesalud.com/project/web/uploads/ac/10245.jpg";"Salud mental/Bienestar emocional | Actividad física | Cultura y ocio";"Hábitos/Comportamientos saludables";"Cualquiera";"Población General";"saludjudimendi@gmail.com";"Avenida Judimendi, 2";"01003";"42.846134983828804";"-2.6612740104160366";"Vitoria-Gasteiz";"Avenida";"Vitoria-Gasteiz";"Araba/Álava";"Euskadi";"España";"Carmen Alonso, Arantza Ahedo, Pilar Herrero, Eduardo Urarte, Lola Ureña";"saludjudimendi@gmail.com";"945 017140; 945 017157";"Unidad Pastoral-Parroquia de San Juan; Red Local de Salud JudimendiSalud; Osakidetza-Centro de Salud Olaguibel; Ayuntamiento de Vitoria-Gasteiz-Centro Sociocultural de Mayores Judimendi; RadiX:2; Departamento de Salud de Gobierno Vasco-Subdirección de Sal";"A demanda";"15/04/2020 11:32:44";"15/05/2021 11:32:44";"";"";"";"";"Activa";"EUS";"1"
10246;"BOLUNTARIOTZA AZOKA";"Azoka honen bidez, elkarteek egiten duten lana Ordiziarren ezagutzan jarri nahi da, eta bide batez elkarte ezberdinek  Ordizia justu  eta solidariago baten alde egiten duten lana goraipatu eta errekonozitu.";"

Azoka horretan &ldquo;boluntariotzaren arlo desberdinetakoak izaten dira, informazioa eman eta boluntario egiteko aukera eskainiz&rdquo;.Gainera, &ldquo;tailerrak, erakustaldiak, jolasak eta bestelako jarduerak (merkatu solidarioa)&rdquo; egoten dira herriko hainbat boluntariotza talderen partaidetzarekin burutzen den azoka hau.
";"https://activosdesalud.com/project/web/uploads/ac/10246.pdf";"";"Hábitos/Comportamientos saludables";"Cualquiera";"Población General";"gizartehezitzailea@ordizia.eus";"Plaza Nagusia, z/g";"20240";"43.0537331";"-2.17955900000004";"Ordizia";"Plaza";"Ordizia";"Gipuzkoa";"Euskadi";"España";"Marian Asenjo- Gizarte hezitzailea";"gizartehezitzailea@ordizia.eus";"943 80 56 10";"Ordiziako Udala";"A demanda";"15/04/2020 11:41:11";"15/05/2021 11:41:11";"";"www.ordizia.eus";"";"";"Activa";"EUS";"1"
10249;"TABAKOA ETA KANNABISA KORAPILOA";"Tabakoa eta kannabisaren mitoen inguruko hausnarketa bultzatzen duten tailerra";"

";"https://activosdesalud.com/project/web/uploads/ac/10249.jpg";"Adicciones (alcohol, drogas y otras)";"Hábitos/Comportamientos saludables";"Cualquiera";"Jóvenes (12-29 años)";"maider.sierra@aecc.es";"Travesía Gernikako Arbola, 1";"20240";"43.0529163";"-2.169740999999931";"";"Travesía";"Ordizia";"Gipuzkoa";"Euskadi";"España";"Maider Sierra";"maider.sierra@aecc.es";"943457722";"AECC GIPUZKOA / OSAKIDETZA";"Programada";"06/03/2019 00:00:00";"08/11/2019 00:00:00";"";"";"";"";"Histórica";"EUS";"1"
10250;"Azpeitibili";"Ohitura osasungarriak hartu eta jendeak kalera irten eta lagun artean oinez ibiltzea helburu duen programa.";"

Programak, adineko
jendeak kalera irten eta lagun artean ibiltzeko ohitura bultzatzea nahi
du  eta ohitura osasuntsuak hartzeko aukera paregabea eskaintzen du.Ezaugarri eta gaitasun ezberdinak dituzten pertsonei zuzendua dago eta monitore baten gidaritzapean egiten dira txangoak.
Ez dago aurrez izena eman beharrik, bertara gerturatzea nahikoa da.Bakoitzari fitxa bat egiten zaio eta irteera bakoitzean zigilua jartzen
da asistentzia kontrolatzeko.Abiapuntua, udaletxeko arkupeak izaten dira eta honako egun hauetan:Astelehenak: 11:00- 12:15Ostegunak: 10:00-11:30
";"https://activosdesalud.com/project/web/uploads/ac/10250.png";"Personas mayores | Actividad física | Cultura y ocio";"Hábitos/Comportamientos saludables";"Cualquiera";"Población Adulta (Mayores de 15 años)";"kirolak@azpeitia.eus";"Calle nagusia enparantza, 5";"20730";"43.1840652";"-2.266091899999992";"Azpeitia";"Calle";"Azpeitia";"Gipuzkoa";"Euskadi";"España";"Nerea / Maider";"kirolak@azpeitia.eus";"650-777-648/ 688-845-119";"";"A demanda";"20/04/2020 23:44:59";"20/05/2021 23:44:59";"";"";"";"";"Histórica con seguimiento";"EUS";"1"
10260;"Kirol Orientazio Zerbitzua";"Jarduera Fisikoaren Orientazio Zerbitzu bat da, zerbitzu honek pertsona inaktiboak aktibatzea du helburu.";"
Jarduera
Fisikoaren Orientazio Zerbitzu bat da, zerbitzu honek pertsona
inaktiboak aktibatzea du helburu. Pertsonek zuzenean jo dezakete KOZ
zerbitzuetara (Kirol Orientazio Zerbitzua) edo zerbitzuarekin
elkarlanean aritzen den erakunderen batek bidera ditzake:
osasun-zerbitzuak, gizarte-zerbitzuak, hezkuntza, kirol-zerbitzuak&hellip;
KOZ zerbitzuak honako hauek ebaluatzen ditu: Profil pertsonala,
egoera fisikoa eta osasun-egoera,&nbsp; inaktibitatearen kausak... Datu
horiek aintzat hartuta, dagokion pertsonaren ohiturak aldatzen
saiatzen da ohiko jarduera fisikoa areagotzeko, jarduera egokienak
gomendatzen ditu.&nbsp;Jarraipena egiten zaie erabiltzaileei, beraien eboluzioa ikusteko, aldaketaren bat egin behar bada egiteko etab.Zerbitzua honako egun eta orduetan eskeintzen da:Asteartetan: 10:00-12:30 / 15:00- 17:00 IgerilekuanOstiraletan: 11:15-12:30 anbulategian
";"https://activosdesalud.com/project/web/uploads/ac/10260.jpg";"Actividad física";"Hábitos/Comportamientos saludables";"Cualquiera";"Población General";"kirolak@azpeitia.eus";"Calle salbe auzoa, 13 # Avenida jose artetxe, 7";"20730";"43.1791298 # 43.1814589";"-2.271721399999933 # -2.2679478999999673";"azpeitia";"Calle # Avenida";"Azpeitia";"Gipuzkoa";"Euskadi";"España";"Nerea / Maider";"kirolak@azpeitia.eus";"650-777-648/ 688-845-119";"";"A demanda";"20/04/2020 23:45:00";"20/05/2021 23:45:00";"";"";"";"";"Histórica con seguimiento";"EUS";"1"
10265;"MIMETIZ ESKOLA BIDEA (ZALLA)";"«Eskola bideak» haurren autonomia garatu nahi duen egitasmoa da. Era berean, haurrak eskolara bide seguruetatik, bakarrik eta oinez joatea sustatu eta erraztu nahi duen ekimena izanda, sozializazio aukerak sortzen ditu, eta, gainera, etorkizunera begira ohitura osasuntsuak finkatzen ditu.

Helburu orokorra:
? Parte hartzearen bidez eskolako hezkuntza komunitate osoa (ikasle, familia, irakasle, gizarte eragileak eta tabernari/merkatariak) haurren hezkuntza prozesuan inplikatzea eskola bideak eraikiz.

Este proyecto se ha desarrollado en el CEIP MIMETIZ HLHI a lo largo de los cursos 2015/16, 2016/17 Y 2017/18 en tres fases:
FASE I (curso 2015/16): centrada en el diagnóstico de movilidad y detección de puntos negros en los trayectos al colegio, concienciación y empoderamiento de la comunidad educativa y comunicación de los resultados al ayuntamiento.
FASE II (curso 2016/17): seguimiento de las intervenciones urbanísiticas y de señalización para aumentar la seguridad de los trayectos, generación de un grupo de adultos motor mediante actividades de concienciación, diseño comunitario y puesta en marcha de la experiencia piloto OINEZ BUSA.
FASE III (curso 2017/18): consolidación docente del proyecto como parte del trabajo docente en el centro e implicación de otros colectivos del municipio (comerciantes) y fortalecimiento de la implicación de las familias.
Los resultados dhan sido comunicados al departamento en las correspondientes memorias justificativas de las subvenciones recibidas.
Para este curso se han identificado varias líneas de actuación para conseguir un desarrollo óptimo y una consolidación efectiva del proyecto que asegure la continuidad en el tiempo del mismo y la autonomía de la comunidad educativa para dinamizarlo y coordinarlo:
? Eskola bideak proiektuak era autonomoan denboran zehar irauntzeko bitartekoak sortu
? Haurren parte hartzea eta autonomia garatzeko bitartekoak sortu
? Hezkuntza komunitatearen koordinazioa eta parte-hartzea sustatu
? Haurren eta familien ahalduntzea indartu
Para conseguir los objetivos generales anteriormente descritos se proponen las siguientes acciones de cara a este curso:
I. CONSOLIDACIÓN DEL GRUPO MOTOR: REUNIONES DE COORDINACIÓN E INFORMACIÓN
II. DESEOS Y EMOCIONES DEL CAMINO. Se utilizará el material generado para definir material pedagógico y para difusión del proyecto.
III. PROTOCOLO PARA LA CONSOLIDACIÓN DEL CAMINO ESCOLAR JUNTO A LA ESCUELA, LA AMPA Y EL AYUNTAMIENTO.
IV. IMPULSO DE LA ESTRATEGIA DE COMUNICACIÓN
V. JORNADAS FORMATIVAS PARA FAMILIAS Y PROFESORADO
VI. EVALUACIÓN CONTINUA";"
En las fotos adjuntas se especifican lineas de eskola bidea zalla activas con horarios y paradas.
";"https://activosdesalud.com/project/web/uploads/ac/10265.png";"Infancia | Actividad física | Salud comunitaria | Juventud";"Entorno físico | Hábitos/Comportamientos saludables";"Cualquiera";"Población Infantil (0-11 años)";"ampa@mimetiz.net";"Plaza Euskadi, 3";"48860";"43.2120512";"-3.1341370000000097";"ZALLA";"Plaza";"Zalla";"Bizkaia";"Euskadi";"España";"Beatriz López Ortega";"ampa@mimetiz.net";"688719296";"AMPA CEIP MIMETIZ IES ZALLA";"A demanda";"21/04/2020 23:44:57";"21/05/2021 23:44:57";"";"";"";"https://www.facebook.com/AMPA-Mimetiz-341218282723849/";"Histórica con seguimiento";"EUS";"1"
10268;"Parke osasungarria";"Ariketa fisikoa egiteko aire libreko espazioa.";"
Makina
ezberdinak dauden parkea da, non gorputzeko atal ezberdinak landu
ahal diren.
14
urtetik gorakoek erabili ahalko dute eta helburua erabiltzaileek
ariketa fisikoa egin eta gorputza aktibatzea da aire librean dauden
makina hauek erabiliz.
";"https://activosdesalud.com/project/web/uploads/ac/10268.jpg";"Actividad física";"Entorno físico | Hábitos/Comportamientos saludables";"Cualquiera";"Población General";"kirolak@azpeitia.eus";"Avenida loiola, 1";"20730";"43.1744894";"-2.2823287999999593";"";"Avenida";"Azpeitia";"Gipuzkoa";"Euskadi";"España";"Nerea / Maider";"kirolak@azpeitia.eus";"644-249-298/ 688-845-119";"";"A demanda";"21/04/2020 23:44:57";"21/05/2021 23:44:57";"";"";"";"";"Histórica con seguimiento";"EUS";"1"
10321;"Esku-hartze komunitarioko zerbitzua / Servicio de intervención comunitaria";"El Servicio de Intervención Comunitaria tiene como objetivo prevenir las adicciones, impulsar la salud y mejorar la calidad de vida de los ciudadanos del Txorierri.
Todo ello se recoge dentro del Plan de adicciones y promoción de la salud de de la Mancomunidad de Servicios del Txorierri.";"
Tenemos cuatro &aacute;mbitos de intervenci&oacute;n:- &Aacute;mbito escolar- &Aacute;mbito familiar- &Aacute;mbito comunitario- &Aacute;mbito festivo y de ocioEl plan de prevenci&oacute;n de las adicciones y promoci&oacute;n de la salud de la Mancomunidad de Servicios del Txorierri; recoge los compromisos y lni&eacute;as de trabajo para el periodo 2019-2023.&nbsp;
";"";"Adicciones (alcohol, drogas y otras)";"Hábitos/Comportamientos saludables";"Cualquiera";"Población General";"ekt@txorierri.eu";"Avenida Txorierri etorbidea, 9 (behea)";"48160";"43.2909138";"-2.8842869000000064";"";"Avenida";"Derio";"Bizkaia";"Euskadi";"España";"Esti Cuesta";"ekt@txorierri.eu";"944540350";"";"A demanda";"23/04/2020 23:44:55";"23/05/2021 23:44:55";"";"http://www.txorierri.eus/eu-ES/Orrialdeak/default.aspx,http://www.txorierri.eus/eu-ES/Zerbitzuak/Eskuahartzekomunitarioa/Orrialdeak/default.aspx";"";"https://www.facebook.com/TxorierrikoZerbitzuenMankomunitatea";"Histórica con seguimiento";"EUS";"1"
11787;"Tertulia abierta Ediren: ¿Qué pasa cuando envejecemos?";"Espacio grupal participativo, abierto a la población en general, con el fin de reflexionar sobre ¿Qué significa ser mayor hoy en día? Dirigida por las fisioterapeutas del equipo, Yolanda Valle y Leire Corres. La cita es a las siete de la tarde en los locales de Ediren. La entrada es libre hasta completar aforo.";"
Ediren organiza para hoy lunes 25 de marzo una tertulia abierta, a partir de las siete de la tarde, en sus locales de Vitoria-Gasteiz. Est&aacute; enmarcada dentro de un ciclo de tertulias, que la cooperativa organiza peri&oacute;dicamente abiertas a la poblaci&oacute;n en general,&nbsp;para reflexionar en grupo sobre temas de inter&eacute;s&nbsp;comunitario.Est&aacute; dirigida a todas las personas, j&oacute;venes y mayores, que quieran acudir a un espacio participativo en el que nos acercaremos a lo que ocurre cuando envejecemos.Reflexionaremos en grupo sobre &iquest;Qu&eacute; significa ser mayor hoy en d&iacute;a? &iquest;C&oacute;mo podemos envejecer con m&aacute;s salud? &iquest;C&oacute;mo se establecen las relaciones de j&oacute;venes a mayores?Ser&aacute; un espacio din&aacute;mico y muy participativo. A modo de ejercicio pr&aacute;ctico haremos un &ldquo;simulador de envejecimiento&rdquo;.Nuestras fisioterapeutas del equipo, Yolanda Valle y Leire Corres, ser&aacute;n las encargadas de dinamizarla.
";"https://activosdesalud.com/project/web/uploads/ac/11787.jpg";"Salud mental/Bienestar emocional | Salud comunitaria";"Hábitos/Comportamientos saludables";"Cualquiera";"Población Adulta (Mayores de 15 años)";"kooperatiba@ediren.com";"Calle Errekatxiki, 4-6";"01003";"42.847424";"-2.660483099999965";"";"Calle";"Vitoria-Gasteiz";"Araba/Álava";"Euskadi";"España";"Idoia Lizarralde";"kooperatiba@ediren.com";"945266366";"";"A demanda";"25/04/2020 23:45:03";"25/05/2021 23:45:03";"Abierta a jóvenes y mayores";"www.ediren.com";"https://twitter.com/edirensalud";"https://www.facebook.com/pg/edirensalud";"Histórica con seguimiento";"EUS";"1"
11788;"VI Marcha Popular Ediren-Juan Luis Zunzunegui";"Marcha dirigida a todos los públicos prevista para el sábado 8 de junio, caminando desde el Parque de Judimendi, hasta el de Salburúa y vuelta. Duración dos horas.";"
Esta es la sexta edici&oacute;n de la Marcha Popular que Ediren organiza cada mes de junio, con el fin de fomentar h&aacute;bitos de vida saludables como la pr&aacute;ctica habitual de actividad f&iacute;sica, independientemente de la edad o las circunstancias de cada persona, y una alimentaci&oacute;n sana. El evento sirve adem&aacute;s para rendir homenaje a quien fue compa&ntilde;ero de la cooperativa, el m&eacute;dico deportivo Juan Luis Zunzunegui.La actividad est&aacute; abierta a todos los&nbsp;p&uacute;blicos y consiste en caminar desde el Parque de Judimendi, hasta el de Salbur&uacute;a y vuelta (unos 6 kil&oacute;metros). Se ofrece un avituallamiento saludable y est&aacute; dirigida por las fisioterapeutas del equipo.Est&aacute; abierta a los barrios de Judimendi, Arana y Salburua, en particular, y&nbsp;al resto de Vitoria-Gasteiz, en general.&nbsp;
";"https://activosdesalud.com/project/web/uploads/ac/11788.jpg";"Actividad física | Alimentación saludable";"Hábitos/Comportamientos saludables";"Cualquiera";"Población General";"kooperatiba@ediren.com";"Calle Errekatxiki, 4-6";"01003";"42.847424";"-2.660483099999965";"";"Calle";"Vitoria-Gasteiz";"Araba/Álava";"Euskadi";"España";"Idoia Lizarralde";"kooperatiba@ediren.com";"945266366";"";"A demanda";"25/04/2020 23:45:03";"25/05/2021 23:45:03";"";"www.ediren.com";"https://twitter.com/edirensalud";"https://www.facebook.com/pg/edirensalud";"Histórica con seguimiento";"EUS";"1"
11820;"Eskolako Bidea proiektua";"Haurren artean mugikortasun seguru eta aktiboa sustatzeko proiektua. Orain bost urte sortu genuen udaleko hezkuntza sailak eta herriko ikastetxeek elkarlanean";"
Haurren artean mugikortasun seguru eta aktiboa sustatzeko proiektua. Orain bost urte sortu genuen udaleko hezkuntza sailak eta herriko ikastetxeek elkarlanean

";"https://activosdesalud.com/project/web/uploads/ac/11820.jpg";"Infancia | Actividad física | Juventud";"Hábitos/Comportamientos saludables";"Cualquiera";"Población Infantil (0-11 años)";"iakizu@onati.eus";"Avenida Foruen enparantza, 1";"20560";"43.0326715";"-2.413285500000029";"";"Avenida";"Oñati";"Gipuzkoa";"Euskadi";"España";"Iñaki Akizu";"iakizu@onati.eus";"943780411";"Oñatiko Udala";"A demanda";"27/04/2020 23:45:02";"27/05/2021 23:45:02";"";"";"";"";"Histórica con seguimiento";"EUS";"1"
11884;"ATXURIKO ESKOLA BIDEAK";"Etxetik eskolarako ibilbideak lagunekin joateko";"?ESKOLA BIDEA? egitasmoa haurren autonomia garatu nahi duen ekimena
da, haurrak eskolara bide seguruetatik, bakarrik (helduen laguntzarik gabe,
lagunartean), oinez joatea sustatu eta erraztuz. Kaleak oinezkoentzat
berreskuratzeko helburua ere du.";"https://activosdesalud.com/project/web/uploads/ac/11884.jpg";"Infancia | Actividad física | Juventud";"Hábitos/Comportamientos saludables";"Cualquiera";"Población Infantil (0-11 años)";"barriketanatxuri@gmail.com";"Calle Atxuri, 2";"48006";"43.2551287";"-2.922345899999982";"";"Calle";"Bilbao";"Bizkaia";"Euskadi";"España";"Atxuriko Igeko jendea, Uxue, Idoia";"barriketanatxuri@gmail.com";"600436407";"";"A demanda";"01/05/2020 23:45:04";"01/06/2021 23:45:04";"3.mailatik aurrera ikaskurtean zehar";"";"";"";"Histórica con seguimiento";"EUS";"1"
12032;"IBARBI EDO ERREZIL SAGARRAREN IBILBIDEA";"Errezilgo herrigunea ezagutuz, bere inguruan dauden sagastietan barrena ibiltzeko 3,5 km.ko ibilbidea egokitu da.";"
Errezil udalerria oso zabala da, baina herri ingurunea txikia du. Bere landalurra eta iharduera oso lotuta daude bertako sagarrarekin, hau da, Ibarbi Sagarra edo Errezil Sagarra bezala ezagutzen den fruiturekin.Azken urteetan fruitu honen ezaugarriak mantendu eta hobetu nahian lan haundia egiten ari dira bertako baserritarrak,&nbsp;hoien artean, lehengo sagastiak&nbsp;zaindu eta txukuntzen eta&nbsp;nola ez, sagastiak&nbsp;berritzen.&nbsp;Ondorioz, proiektu polit bat martxan jarri da, Ibarbi Sagarraren Ibilbidea deritzaio eta Errezilgo herrigunearen inguruan dagoen paseo edo ibilbide bat da, 3,5km.koa. Bertan aurkituko dituzuen sagastiez gain,&nbsp;panel eta mahai&nbsp;informatzaileak aurkitu ahal izango da. Seinalatuta dago eta eserleku batzuk ere badira atseden hartzeko. Gurpildun aulkientzat eta bizikletentzat egokituta dago, beraz, familia osoen plan dibertigarrietarako prestatuta dago.&nbsp;Etorri Errezilera,... ezagutu eta gozatu gurekin!&nbsp;
";"https://activosdesalud.com/project/web/uploads/ac/IMG_20190403_085856_975.jpg";"Actividad física";"Entorno físico | Hábitos/Comportamientos saludables";"Cualquiera";"Población General";"udala@errezil.eus";"Paseo Errezilgo Herrigunea, 1";"20737";"43.1647977";"-2.1732560000000376";"Errezil";"Paseo";"Errezil";"Gipuzkoa";"Euskadi";"España";"Amaia Zabala";"udala@errezil.eus";"943 812989";"";"A demanda";"10/05/2020 23:45:05";"10/06/2021 23:45:05";"Gurpildun beharretara ere egokituta";"http://www.errezilsagarra.eus";"";"";"Histórica con seguimiento";"EUS";"1"
